epoch,video_id,raw_line,class_id,draws
2,140555,48,0,5
2,143110,2,1,3
2,143110,3,3,3
2,143110,4,1,1
2,143110,5,0,4
2,143110,6,2,4
2,143110,7,1,4
2,143110,8,3,5
2,143110,9,1,7
2,143110,10,2,3
2,143110,11,1,5
2,143110,12,3,3
2,143110,13,1,5
2,143110,14,2,2
2,143110,15,1,2
2,143110,16,3,4
2,143110,17,1,4
2,143110,18,2,2
2,143110,19,1,6
2,143110,20,3,5
2,143110,21,1,6
2,143110,22,2,5
2,143110,23,1,2
2,143110,24,3,2
2,143110,25,1,5
2,143110,26,0,5
2,143110,27,2,5
2,143110,28,1,6
2,143110,29,3,3
2,143110,30,1,5
2,143110,31,2,8
2,143110,32,1,3
2,143110,33,3,10
2,143110,34,1,1
2,143110,35,2,5
2,143110,36,1,3
2,143110,37,3,8
2,143110,38,1,2
2,143110,39,2,5
2,143110,40,1,4
2,143110,41,3,7
2,143110,42,1,7
2,143110,43,2,4
2,143110,44,1,2
2,143110,45,0,5
2,144206,1,2,3
2,144206,2,1,3
2,144206,3,3,4
2,144206,4,1,2
2,144206,5,2,2
2,144206,6,1,5
2,144206,7,3,3
2,144206,8,1,4
2,144206,9,2,6
2,144206,10,1,8
2,144206,11,3,3
2,144206,12,1,3
2,144206,13,2,2
2,144206,14,1,6
2,144206,15,3,2
2,144206,16,1,1
2,144206,17,2,7
2,144206,18,1,4
2,144206,19,3,7
2,144206,20,1,6
2,144206,21,2,7
2,144206,22,1,6
2,144206,23,3,6
2,144206,24,1,8
2,144206,25,2,2
2,144206,26,1,4
2,144206,27,3,5
2,144206,28,1,1
2,144206,29,2,5
2,144206,30,1,2
2,144206,31,3,8
2,144206,32,1,1
2,144206,33,0,5
2,144206,34,1,7
2,144206,35,0,7
2,144206,36,1,3
2,144206,37,4,7
2,151341,1,0,3
2,151341,2,3,10
2,151341,4,2,2
2,151341,5,1,3
2,151341,6,3,6
2,151341,7,1,5
2,151341,8,2,4
2,151341,9,1,5
2,151341,10,3,3
2,151341,11,1,2
2,151341,12,2,7
2,151341,13,1,4
2,151341,14,3,4
2,151341,15,1,4
2,151341,16,2,1
2,151341,17,1,3
2,151341,18,3,3
2,151341,19,1,4
2,151341,20,2,6
2,151341,21,1,3
2,151341,22,3,3
2,151341,23,1,7
2,151341,24,2,6
2,151341,25,1,7
2,151341,26,3,4
2,151341,27,1,2
2,151341,28,2,3
2,151341,29,1,7
2,151341,30,0,10
2,152129,1,0,5
2,152129,2,3,4
2,152129,3,1,6
2,152129,4,2,4
2,152129,5,1,8
2,152129,6,3,3
2,152129,7,1,6
2,152129,8,2,4
2,152129,9,1,4
2,152129,10,3,4
2,152129,11,1,7
2,152129,12,2,4
2,152129,13,1,8
2,152129,14,3,3
2,152129,15,1,2
2,152129,16,2,1
2,152129,17,1,4
2,152129,18,3,5
2,152129,20,2,5
2,152129,21,1,7
2,152129,22,3,1
2,152129,23,1,3
2,152129,24,2,4
2,152129,25,1,4
2,152129,26,3,5
2,152129,27,1,4
2,152129,28,2,2
2,152129,29,1,3
2,152129,30,3,4
2,152129,31,1,5
2,152129,32,2,5
2,153004,1,0,1
2,153004,2,3,6
2,153004,3,1,5
2,153004,5,1,3
2,153004,6,3,5
2,153004,7,1,5
2,153004,8,2,2
2,153004,9,1,3
2,153004,10,3,4
2,153004,11,1,8
2,153004,12,2,5
2,153004,13,1,6
2,153004,14,3,1
2,153004,15,1,3
2,153004,16,2,2
2,153004,17,1,5
2,153004,18,3,1
2,153004,19,1,3
2,153004,20,2,2
2,153004,21,1,2
2,153004,22,3,7
2,153004,23,1,4
2,153004,24,2,4
2,153004,25,1,3
2,153004,27,1,4
2,153004,28,2,5
2,153004,29,0,8
2,153004,30,2,8
2,153004,31,1,5
2,153004,32,0,5
3,140555,1,2,4
3,140555,2,1,3
3,140555,3,3,3
3,140555,4,1,7
3,140555,5,2,4
3,140555,6,1,4
3,140555,7,3,3
3,140555,8,1,3
3,140555,9,2,2
3,140555,10,1,7
3,140555,11,3,1
3,140555,12,1,4
3,140555,13,2,4
3,140555,14,1,5
3,140555,15,3,2
3,140555,16,1,1
3,140555,17,2,2
3,140555,18,1,6
3,140555,19,3,3
3,140555,20,1,3
3,140555,21,2,5
3,140555,22,1,4
3,140555,23,3,4
3,140555,24,1,2
3,140555,25,2,2
3,140555,26,1,9
3,140555,27,3,6
3,140555,28,1,4
3,140555,29,2,3
3,140555,30,1,5
3,140555,31,3,10
3,140555,32,1,4
3,140555,33,2,4
3,140555,34,1,7
3,140555,35,3,6
3,140555,36,1,5
3,140555,37,2,5
3,140555,38,1,4
3,140555,39,3,8
3,140555,40,1,6
3,140555,41,2,4
3,140555,42,1,2
3,140555,43,2,6
3,140555,44,2,3
3,140555,45,1,7
3,140555,46,4,4
3,140555,47,1,8
3,140555,48,0,3
3,143110,2,1,4
3,143110,3,3,4
3,143110,4,1,2
3,143110,5,0,3
3,143110,6,2,9
3,143110,7,1,9
3,143110,8,3,4
3,143110,9,1,7
3,143110,10,2,3
3,143110,11,1,3
3,143110,12,3,5
3,143110,13,1,4
3,143110,14,2,1
3,143110,15,1,9
3,143110,16,3,4
3,143110,17,1,3
3,143110,18,2,3
3,143110,19,1,5
3,143110,20,3,6
3,143110,21,1,2
3,143110,22,2,4
3,143110,23,1,6
3,143110,24,3,6
3,143110,25,1,3
3,143110,26,0,8
3,143110,27,2,5
3,143110,28,1,9
3,143110,29,3,8
3,143110,30,1,5
3,143110,31,2,3
3,143110,32,1,2
3,143110,33,3,2
3,143110,34,1,8
3,143110,35,2,3
3,143110,36,1,3
3,143110,37,3,2
3,143110,38,1,6
3,143110,39,2,3
3,143110,40,1,5
3,143110,41,3,5
3,143110,42,1,2
3,143110,43,2,4
3,143110,44,1,5
3,143110,45,0,8
3,144206,1,2,3
3,144206,2,1,4
3,144206,3,3,2
3,144206,4,1,4
3,144206,5,2,3
3,144206,6,1,6
3,144206,7,3,6
3,144206,8,1,7
3,144206,9,2,3
3,144206,10,1,2
3,144206,11,3,4
3,144206,12,1,2
3,144206,13,2,4
3,144206,14,1,3
3,144206,15,3,4
3,144206,16,1,2
3,144206,17,2,7
3,144206,18,1,5
3,144206,19,3,5
3,144206,20,1,5
3,144206,21,2,2
3,144206,22,1,4
3,144206,23,3,6
3,144206,24,1,3
3,144206,25,2,6
3,144206,26,1,3
3,144206,27,3,3
3,144206,28,1,5
3,144206,29,2,2
3,144206,30,1,7
3,144206,31,3,2
3,144206,32,1,2
3,144206,33,0,3
3,144206,34,1,6
3,144206,35,0,3
3,144206,36,1,6
3,144206,37,4,1
3,151341,1,0,5
3,151341,2,3,6
3,151341,3,1,6
3,151341,4,2,2
3,151341,5,1,6
3,151341,6,3,4
3,151341,7,1,3
3,151341,9,1,4
3,151341,10,3,6
3,151341,11,1,7
3,151341,12,2,4
3,151341,13,1,5
3,151341,14,3,5
3,151341,15,1,8
3,151341,16,2,5
3,151341,17,1,2
3,151341,18,3,4
3,151341,19,1,7
3,151341,21,1,4
3,151341,22,3,3
3,151341,23,1,2
3,151341,24,2,4
3,151341,25,1,4
3,151341,26,3,1
3,151341,27,1,7
3,151341,28,2,1
3,151341,29,1,4
3,151341,30,0,3
3,152129,1,0,3
3,152129,2,3,2
3,152129,3,1,5
3,152129,4,2,2
3,152129,5,1,4
3,152129,6,3,6
3,152129,7,1,2
3,152129,8,2,4
3,152129,9,1,3
3,152129,10,3,9
3,152129,11,1,1
3,152129,12,2,6
3,152129,13,1,5
3,152129,14,3,5
3,152129,15,1,8
3,152129,16,2,6
3,152129,17,1,4
3,152129,18,3,6
3,152129,19,1,10
3,152129,20,2,3
3,152129,21,1,3
3,152129,22,3,5
3,152129,23,1,3
3,152129,24,2,4
3,152129,25,1,8
3,152129,26,3,3
3,152129,27,1,4
3,152129,28,2,4
3,152129,29,1,7
3,152129,30,3,4
3,152129,31,1,2
3,152129,32,2,8
3,153004,1,0,5
3,153004,2,3,3
3,153004,3,1,2
3,153004,4,2,2
3,153004,5,1,5
3,153004,6,3,4
3,153004,7,1,2
3,153004,8,2,4
3,153004,9,1,2
3,153004,10,3,4
3,153004,11,1,7
3,153004,12,2,3
3,153004,13,1,4
3,153004,14,3,5
3,153004,15,1,4
3,153004,16,2,5
3,153004,17,1,3
3,153004,18,3,5
3,153004,19,1,3
3,153004,20,2,1
3,153004,21,1,9
3,153004,22,3,3
3,153004,23,1,4
3,153004,24,2,4
3,153004,25,1,2
3,153004,26,3,7
3,153004,27,1,5
3,153004,28,2,8
3,153004,29,0,3
3,153004,30,2,3
3,153004,31,1,1
3,153004,32,0,6
4,140555,1,2,3
4,140555,2,1,3
4,140555,3,3,5
4,140555,4,1,5
4,140555,5,2,4
4,140555,6,1,2
4,140555,7,3,2
4,140555,8,1,4
4,140555,9,2,6
4,140555,10,1,2
4,140555,11,3,4
4,140555,12,1,3
4,140555,13,2,2
4,140555,14,1,8
4,140555,15,3,6
4,140555,16,1,3
4,140555,17,2,5
4,140555,18,1,5
4,140555,19,3,4
4,140555,20,1,4
4,140555,21,2,7
4,140555,22,1,4
4,140555,23,3,5
4,140555,24,1,2
4,140555,25,2,5
4,140555,26,1,6
4,140555,27,3,3
4,140555,28,1,3
4,140555,29,2,3
4,140555,30,1,5
4,140555,31,3,1
4,140555,32,1,5
4,140555,33,2,5
4,140555,34,1,6
4,140555,35,3,6
4,140555,36,1,3
4,140555,37,2,5
4,140555,38,1,6
4,140555,39,3,2
4,140555,40,1,4
4,140555,41,2,5
4,140555,42,1,4
4,140555,43,2,6
4,140555,44,2,3
4,140555,45,1,4
4,140555,46,4,2
4,140555,47,1,8
4,140555,48,0,10
4,143110,2,1,5
4,143110,3,3,4
4,143110,4,1,9
4,143110,5,0,2
4,143110,6,2,3
4,143110,7,1,3
4,143110,8,3,5
4,143110,9,1,4
4,143110,10,2,2
4,143110,11,1,4
4,143110,12,3,6
4,143110,13,1,6
4,143110,14,2,3
4,143110,15,1,2
4,143110,16,3,4
4,143110,17,1,5
4,143110,18,2,5
4,143110,19,1,6
4,143110,20,3,3
4,143110,21,1,5
4,143110,22,2,4
4,143110,23,1,8
4,143110,24,3,3
4,143110,25,1,2
4,143110,26,0,8
4,143110,27,2,8
4,143110,28,1,6
4,143110,29,3,1
4,143110,30,1,4
4,143110,31,2,2
4,143110,32,1,7
4,143110,33,3,7
4,143110,34,1,3
4,143110,35,2,7
4,143110,36,1,5
4,143110,37,3,6
4,143110,38,1,7
4,143110,39,2,8
4,143110,40,1,6
4,143110,41,3,6
4,143110,42,1,4
4,143110,43,2,6
4,143110,44,1,3
4,143110,45,0,3
4,144206,1,2,4
4,144206,2,1,3
4,144206,3,3,6
4,144206,4,1,3
4,144206,5,2,2
4,144206,6,1,7
4,144206,7,3,3
4,144206,8,1,6
4,144206,9,2,7
4,144206,10,1,6
4,144206,11,3,5
4,144206,12,1,7
4,144206,13,2,3
4,144206,14,1,4
4,144206,15,3,8
4,144206,16,1,1
4,144206,17,2,4
4,144206,18,1,7
4,144206,19,3,4
4,144206,20,1,4
4,144206,21,2,4
4,144206,22,1,5
4,144206,23,3,2
4,144206,24,1,10
4,144206,25,2,2
4,144206,26,1,1
4,144206,27,3,4
4,144206,28,1,3
4,144206,29,2,10
4,144206,30,1,2
4,144206,31,3,2
4,144206,32,1,3
4,144206,33,0,3
4,144206,34,1,4
4,144206,35,0,6
4,144206,36,1,2
4,144206,37,4,4
4,151341,1,0,4
4,151341,2,3,3
4,151341,3,1,4
4,151341,4,2,5
4,151341,5,1,6
4,151341,6,3,10
4,151341,7,1,3
4,151341,8,2,4
4,151341,9,1,4
4,151341,10,3,2
4,151341,11,1,7
4,151341,12,2,2
4,151341,13,1,3
4,151341,14,3,4
4,151341,15,1,3
4,151341,16,2,4
4,151341,17,1,5
4,151341,18,3,4
4,151341,19,1,3
4,151341,20,2,7
4,151341,21,1,2
4,151341,22,3,1
4,151341,23,1,2
4,151341,24,2,3
4,151341,25,1,4
4,151341,26,3,2
4,151341,27,1,2
4,151341,28,2,1
4,151341,29,1,3
4,151341,30,0,6
4,152129,1,0,1
4,152129,2,3,9
4,152129,3,1,5
4,152129,4,2,2
4,152129,5,1,5
4,152129,6,3,6
4,152129,7,1,3
4,152129,8,2,2
4,152129,9,1,2
4,152129,10,3,4
4,152129,11,1,6
4,152129,12,2,5
4,152129,13,1,4
4,152129,14,3,1
4,152129,15,1,3
4,152129,16,2,1
4,152129,17,1,2
4,152129,18,3,4
4,152129,19,1,3
4,152129,20,2,4
4,152129,21,1,1
4,152129,22,3,3
4,152129,23,1,3
4,152129,24,2,3
4,152129,25,1,6
4,152129,26,3,6
4,152129,27,1,7
4,152129,28,2,7
4,152129,29,1,7
4,152129,30,3,4
4,152129,31,1,5
4,152129,32,2,4
4,153004,1,0,5
4,153004,2,3,7
4,153004,3,1,3
4,153004,4,2,4
4,153004,5,1,2
4,153004,6,3,8
4,153004,7,1,7
4,153004,8,2,1
4,153004,9,1,3
4,153004,10,3,2
4,153004,11,1,1
4,153004,12,2,4
4,153004,13,1,3
4,153004,14,3,4
4,153004,15,1,6
4,153004,16,2,7
4,153004,17,1,5
4,153004,18,3,3
4,153004,19,1,11
4,153004,20,2,3
4,153004,21,1,3
4,153004,22,3,7
4,153004,23,1,4
4,153004,24,2,2
4,153004,25,1,5
4,153004,26,3,3
4,153004,27,1,2
4,153004,28,2,4
4,153004,29,0,4
4,153004,30,2,4
4,153004,31,1,7
4,153004,32,0,6
5,140555,1,2,2
5,140555,2,1,7
5,140555,3,3,4
5,140555,4,1,3
5,140555,5,2,7
5,140555,6,1,3
5,140555,7,3,2
5,140555,8,1,3
5,140555,9,2,12
5,140555,10,1,5
5,140555,11,3,3
5,140555,12,1,2
5,140555,13,2,4
5,140555,14,1,5
5,140555,15,3,3
5,140555,16,1,8
5,140555,17,2,4
5,140555,18,1,5
5,140555,19,3,3
5,140555,20,1,5
5,140555,21,2,4
5,140555,22,1,4
5,140555,23,3,5
5,140555,24,1,6
5,140555,25,2,5
5,140555,26,1,10
5,140555,27,3,4
5,140555,28,1,4
5,140555,29,2,2
5,140555,30,1,6
5,140555,31,3,3
5,140555,32,1,4
5,140555,33,2,5
5,140555,34,1,4
5,140555,35,3,4
5,140555,37,2,3
5,140555,38,1,2
5,140555,39,3,8
5,140555,40,1,7
5,140555,41,2,5
5,140555,42,1,5
5,140555,43,2,6
5,140555,44,2,2
5,140555,45,1,4
5,140555,46,4,2
5,140555,47,1,7
5,140555,48,0,3
5,143110,2,1,10
5,143110,3,3,3
5,143110,4,1,4
5,143110,5,0,4
5,143110,7,1,5
5,143110,8,3,5
5,143110,9,1,4
5,143110,10,2,4
5,143110,11,1,5
5,143110,12,3,3
5,143110,13,1,3
5,143110,14,2,3
5,143110,15,1,2
5,143110,17,1,4
5,143110,18,2,2
5,143110,19,1,7
5,143110,20,3,3
5,143110,21,1,2
5,143110,22,2,8
5,143110,23,1,7
5,143110,24,3,4
5,143110,25,1,2
5,143110,26,0,4
5,143110,27,2,3
5,143110,28,1,4
5,143110,29,3,5
5,143110,30,1,5
5,143110,31,2,6
5,143110,32,1,3
5,143110,33,3,4
5,143110,34,1,2
5,143110,35,2,5
5,143110,36,1,6
5,143110,37,3,2
5,143110,38,1,4
5,143110,39,2,4
5,143110,40,1,3
5,143110,41,3,3
5,143110,42,1,7
5,143110,43,2,6
5,143110,44,1,4
5,143110,45,0,2
5,144206,1,2,4
5,144206,2,1,7
5,144206,3,3,3
5,144206,4,1,8
5,144206,5,2,1
5,144206,6,1,3
5,144206,7,3,4
5,144206,8,1,3
5,144206,9,2,5
5,144206,10,1,3
5,144206,11,3,7
5,144206,12,1,4
5,144206,13,2,2
5,144206,14,1,4
5,144206,15,3,6
5,144206,16,1,2
5,144206,17,2,2
5,144206,18,1,5
5,144206,19,3,6
5,144206,20,1,3
5,144206,21,2,3
5,144206,22,1,4
5,144206,23,3,2
5,144206,24,1,8
5,144206,25,2,2
5,144206,26,1,3
5,144206,27,3,5
5,144206,28,1,3
5,144206,29,2,8
5,144206,30,1,5
5,144206,31,3,5
5,144206,32,1,4
5,144206,33,0,3
5,144206,34,1,7
5,144206,35,0,5
5,144206,36,1,5
5,144206,37,4,3
5,151341,1,0,4
5,151341,2,3,7
5,151341,3,1,3
5,151341,4,2,4
5,151341,5,1,4
5,151341,6,3,4
5,151341,7,1,7
5,151341,8,2,5
5,151341,9,1,2
5,151341,10,3,2
5,151341,11,1,6
5,151341,12,2,6
5,151341,13,1,3
5,151341,14,3,3
5,151341,15,1,1
5,151341,16,2,4
5,151341,17,1,2
5,151341,18,3,4
5,151341,19,1,2
5,151341,20,2,3
5,151341,21,1,3
5,151341,22,3,4
5,151341,23,1,3
5,151341,24,2,1
5,151341,25,1,5
5,151341,26,3,7
5,151341,27,1,5
5,151341,28,2,5
5,151341,29,1,6
5,151341,30,0,10
5,152129,2,3,3
5,152129,3,1,6
5,152129,4,2,3
5,152129,5,1,7
5,152129,6,3,4
5,152129,7,1,5
5,152129,8,2,7
5,152129,9,1,1
5,152129,10,3,1
5,152129,11,1,5
5,152129,12,2,7
5,152129,13,1,2
5,152129,14,3,7
5,152129,15,1,5
5,152129,16,2,6
5,152129,17,1,5
5,152129,18,3,6
5,152129,19,1,4
5,152129,20,2,8
5,152129,21,1,9
5,152129,22,3,4
5,152129,23,1,3
5,152129,24,2,3
5,152129,25,1,2
5,152129,26,3,7
5,152129,27,1,7
5,152129,28,2,3
5,152129,29,1,7
5,152129,30,3,1
5,152129,31,1,5
5,152129,32,2,7
5,153004,1,0,3
5,153004,2,3,1
5,153004,3,1,3
5,153004,4,2,8
5,153004,5,1,5
5,153004,6,3,3
5,153004,7,1,4
5,153004,8,2,3
5,153004,9,1,6
5,153004,10,3,5
5,153004,12,2,6
5,153004,13,1,2
5,153004,14,3,4
5,153004,15,1,2
5,153004,16,2,3
5,153004,17,1,2
5,153004,18,3,6
5,153004,19,1,4
5,153004,20,2,2
5,153004,21,1,3
5,153004,22,3,9
5,153004,23,1,2
5,153004,24,2,5
5,153004,25,1,5
5,153004,26,3,7
5,153004,27,1,4
5,153004,28,2,6
5,153004,29,0,6
5,153004,30,2,4
5,153004,31,1,9
5,153004,32,0,6
6,140555,1,2,5
6,140555,2,1,2
6,140555,3,3,4
6,140555,4,1,4
6,140555,5,2,7
6,140555,6,1,4
6,140555,7,3,4
6,140555,8,1,2
6,140555,9,2,5
6,140555,10,1,3
6,140555,12,1,2
6,140555,13,2,4
6,140555,14,1,5
6,140555,15,3,4
6,140555,16,1,7
6,140555,17,2,6
6,140555,18,1,7
6,140555,19,3,8
6,140555,20,1,5
6,140555,21,2,7
6,140555,22,1,10
6,140555,23,3,7
6,140555,24,1,4
6,140555,25,2,6
6,140555,26,1,2
6,140555,27,3,4
6,140555,28,1,6
6,140555,29,2,6
6,140555,30,1,3
6,140555,31,3,5
6,140555,32,1,4
6,140555,33,2,3
6,140555,34,1,8
6,140555,35,3,3
6,140555,36,1,10
6,140555,38,1,4
6,140555,39,3,3
6,140555,40,1,5
6,140555,42,1,5
6,140555,43,2,1
6,140555,44,2,10
6,140555,45,1,2
6,140555,46,4,2
6,140555,47,1,6
6,140555,48,0,2
6,143110,2,1,5
6,143110,3,3,7
6,143110,4,1,5
6,143110,5,0,8
6,143110,6,2,5
6,143110,7,1,5
6,143110,8,3,3
6,143110,9,1,4
6,143110,10,2,5
6,143110,11,1,4
6,143110,12,3,2
6,143110,13,1,2
6,143110,14,2,4
6,143110,15,1,6
6,143110,16,3,4
6,143110,17,1,3
6,143110,18,2,4
6,143110,19,1,3
6,143110,21,1,6
6,143110,22,2,7
6,143110,23,1,3
6,143110,24,3,7
6,143110,25,1,6
6,143110,26,0,5
6,143110,27,2,5
6,143110,28,1,1
6,143110,29,3,4
6,143110,30,1,6
6,143110,31,2,6
6,143110,32,1,4
6,143110,33,3,6
6,143110,34,1,3
6,143110,35,2,4
6,143110,36,1,3
6,143110,37,3,4
6,143110,38,1,6
6,143110,39,2,9
6,143110,40,1,4
6,143110,41,3,3
6,143110,42,1,4
6,143110,43,2,4
6,143110,44,1,3
6,143110,45,0,2
6,144206,1,2,4
6,144206,2,1,1
6,144206,3,3,3
6,144206,4,1,1
6,144206,5,2,5
6,144206,6,1,6
6,144206,7,3,3
6,144206,8,1,4
6,144206,9,2,4
6,144206,10,1,3
6,144206,11,3,4
6,144206,12,1,2
6,144206,13,2,3
6,144206,14,1,6
6,144206,15,3,3
6,144206,16,1,2
6,144206,17,2,3
6,144206,18,1,4
6,144206,19,3,2
6,144206,20,1,2
6,144206,21,2,2
6,144206,22,1,5
6,144206,23,3,6
6,144206,24,1,6
6,144206,25,2,9
6,144206,26,1,5
6,144206,27,3,4
6,144206,28,1,5
6,144206,29,2,4
6,144206,30,1,7
6,144206,31,3,2
6,144206,32,1,4
6,144206,33,0,4
6,144206,34,1,5
6,144206,35,0,5
6,144206,36,1,3
6,144206,37,4,3
6,151341,1,0,4
6,151341,2,3,3
6,151341,3,1,4
6,151341,4,2,3
6,151341,5,1,2
6,151341,6,3,2
6,151341,7,1,3
6,151341,8,2,3
6,151341,9,1,5
6,151341,10,3,2
6,151341,11,1,3
6,151341,13,1,5
6,151341,14,3,3
6,151341,15,1,7
6,151341,16,2,8
6,151341,17,1,4
6,151341,18,3,5
6,151341,19,1,6
6,151341,20,2,11
6,151341,21,1,6
6,151341,22,3,7
6,151341,23,1,4
6,151341,24,2,6
6,151341,25,1,4
6,151341,26,3,2
6,151341,27,1,3
6,151341,28,2,2
6,151341,29,1,8
6,151341,30,0,2
6,152129,1,0,3
6,152129,2,3,6
6,152129,3,1,9
6,152129,4,2,4
6,152129,5,1,7
6,152129,6,3,4
6,152129,7,1,3
6,152129,8,2,3
6,152129,9,1,3
6,152129,10,3,2
6,152129,11,1,6
6,152129,12,2,3
6,152129,13,1,2
6,152129,14,3,10
