video_id,equipment_id,frame,x1,y1,x2,y2
104154,1,155,91.0,6.0,380.0,211.0
104154,1,156,91.0,6.0,380.0,211.0
104154,1,157,91.0,6.0,380.0,211.0
104154,1,158,91.0,6.0,380.0,211.0
104154,1,159,91.0,6.0,380.0,211.0
104154,1,160,91.0,6.0,380.0,211.0
104154,1,161,91.0,6.0,380.0,211.0
104154,1,162,91.0,6.0,380.0,211.0
104154,1,163,91.0,6.0,380.0,211.0
104154,1,164,91.0,6.0,380.0,211.0
104154,1,165,91.0,6.0,380.0,211.0
104154,1,166,91.0,6.0,380.0,211.0
104154,1,167,91.0,6.0,380.0,211.0
104154,1,168,91.0,6.0,380.0,211.0
104154,1,169,91.0,6.0,380.0,211.0
104154,1,170,91.0,6.0,380.0,211.0
104154,1,171,91.0,6.0,380.0,211.0
104154,1,172,91.0,6.0,406.0,210.0
104154,1,173,91.0,6.0,406.0,210.0
104154,1,174,91.0,6.0,406.0,210.0
104154,1,175,91.0,6.0,406.0,210.0
104154,1,176,91.0,6.0,406.0,210.0
104154,1,177,91.0,6.0,406.0,210.0
104154,1,178,91.0,6.0,406.0,210.0
104154,1,179,91.0,6.0,406.0,210.0
104154,1,180,91.0,3.0,406.0,209.0
104154,1,181,91.0,3.0,406.0,209.0
104154,1,182,91.0,3.0,406.0,209.0
104154,1,183,91.0,3.0,406.0,209.0
104154,1,184,91.0,3.0,406.0,209.0
104154,1,185,91.0,3.0,406.0,209.0
104154,1,186,91.0,3.0,406.0,209.0
104154,1,187,91.0,3.0,406.0,209.0
104154,1,188,91.0,3.0,406.0,209.0
104154,1,189,91.0,3.0,406.0,209.0
104154,1,190,91.0,3.0,406.0,209.0
104154,1,191,91.0,3.0,406.0,209.0
104154,1,192,91.0,3.0,406.0,209.0
104154,1,193,91.0,3.0,406.0,209.0
104154,1,194,91.0,3.0,406.0,209.0
104154,1,195,91.0,0,424.0,209.0
104154,1,196,91.0,0,424.0,209.0
104154,1,197,91.0,0,424.0,209.0
104154,1,198,91.0,0,424.0,209.0
104154,1,199,91.0,0,424.0,209.0
104154,1,200,91.0,0,424.0,209.0
104154,1,201,91.0,0,424.0,209.0
104154,1,202,91.0,0,424.0,209.0
104154,1,203,91.0,0,424.0,209.0
104154,1,204,91.0,0,424.0,209.0
104154,1,205,91.0,0,424.0,209.0
104154,1,206,91.0,0,424.0,209.0
104154,1,207,91.0,0,424.0,209.0
104154,1,208,91.0,0,424.0,209.0
104154,1,209,91.0,0,424.0,209.0
104154,1,210,91.0,0,424.0,209.0
104154,1,211,91.0,0,424.0,209.0
104154,1,212,91.0,0,424.0,209.0
104154,1,213,91.0,0,424.0,209.0
104154,1,214,91.0,0,424.0,209.0
104154,1,215,91.0,0,424.0,209.0
104154,1,216,91.0,0,424.0,209.0
104154,1,217,91.0,0,424.0,209.0
104154,1,218,91.0,0,424.0,209.0
104154,1,219,91.0,0,424.0,209.0
104154,1,220,91.0,0,424.0,209.0
104154,1,221,91.0,0,424.0,209.0
104154,1,222,91.0,0,424.0,209.0
104154,1,223,91.0,0,424.0,209.0
104154,1,224,91.0,0,424.0,209.0
104154,1,225,91.0,0,424.0,209.0
104154,1,226,91.0,0,424.0,209.0
104154,1,227,91.0,0,424.0,209.0
104154,1,228,91.0,0,424.0,209.0
104154,1,229,91.0,0,424.0,209.0
104154,1,230,91.0,0,424.0,209.0
104154,1,231,91.0,0,424.0,209.0
104154,1,232,91.0,0,424.0,209.0
104154,1,233,91.0,0,424.0,209.0
104154,1,234,91.0,0,424.0,209.0
104154,1,235,91.0,0,424.0,209.0
104154,1,236,91.0,0,424.0,209.0
104154,1,237,91.0,0,424.0,209.0
104154,1,238,91.0,0,424.0,209.0
104154,1,239,91.0,0,424.0,209.0
104154,1,240,91.0,0,424.0,209.0
104154,1,241,91.0,0,424.0,209.0
104154,1,242,91.0,0,424.0,209.0
104154,1,243,91.0,0,424.0,209.0
104154,1,244,91.0,0,424.0,209.0
104154,1,245,91.0,0,424.0,209.0
104154,1,246,91.0,0,424.0,209.0
104154,1,247,91.0,0,424.0,209.0
104154,1,248,91.0,0,424.0,209.0
104154,1,249,91.0,0,424.0,209.0
104154,1,250,91.0,0,424.0,209.0
104154,1,251,91.0,0,424.0,209.0
104154,1,252,91.0,0,424.0,209.0
104154,1,253,91.0,0,424.0,209.0
104154,1,254,91.0,0,424.0,209.0
104154,1,255,91.0,0,424.0,209.0
104154,1,256,91.0,0,424.0,209.0
104154,1,257,91.0,0,424.0,209.0
104154,1,258,91.0,0,424.0,209.0
104154,1,259,91.0,0,424.0,209.0
104154,1,260,91.0,0,424.0,209.0
104154,1,261,91.0,0,424.0,209.0
104154,1,262,91.0,0,424.0,209.0
104154,1,263,91.0,0,424.0,209.0
104154,1,264,91.0,0,424.0,209.0
104154,1,265,91.0,0,424.0,209.0
104154,1,266,91.0,0,424.0,209.0
104154,1,267,91.0,0,424.0,209.0
104154,1,268,91.0,0,424.0,209.0
104154,1,269,91.0,0,424.0,209.0
104154,1,270,91.0,0,424.0,209.0
104154,1,271,91.0,0,424.0,209.0
104154,1,272,91.0,0,424.0,209.0
104154,1,273,91.0,0,424.0,209.0
104154,1,274,91.0,0,424.0,209.0
104154,1,275,91.0,0,424.0,209.0
104154,1,276,91.0,0,424.0,209.0
104154,1,277,91.0,0,424.0,209.0
104154,1,278,91.0,0,424.0,209.0
104154,1,279,91.0,0,424.0,209.0
104154,1,280,91.0,0,424.0,209.0
104154,1,281,91.0,0,424.0,209.0
104154,1,282,91.0,0,424.0,209.0
104154,1,283,91.0,0,424.0,209.0
104154,1,284,91.0,0,424.0,209.0
104154,1,285,91.0,0,424.0,209.0
104154,1,286,91.0,0,424.0,209.0
104154,1,287,91.0,0,424.0,209.0
104154,1,288,91.0,0,424.0,209.0
104154,1,289,91.0,0,424.0,209.0
104154,1,290,91.0,0,424.0,209.0
104154,1,291,91.0,0,424.0,209.0
104154,1,292,91.0,0,424.0,209.0
104154,1,293,91.0,0,424.0,209.0
104154,1,294,91.0,0,424.0,209.0
104154,1,295,91.0,0,424.0,209.0
104154,1,296,91.0,0,424.0,209.0
104154,1,297,91.0,0,424.0,209.0
104154,1,298,91.0,0,424.0,209.0
104154,1,299,91.0,0,424.0,209.0
104154,1,300,91.0,0,424.0,209.0
104154,1,301,91.0,0,424.0,209.0
104154,1,302,91.0,0,424.0,209.0
104154,1,303,91.0,0,424.0,209.0
104154,1,304,91.0,0,424.0,209.0
104154,1,305,91.0,0,424.0,209.0
104154,1,306,91.0,0,424.0,209.0
104154,1,307,91.0,0,424.0,209.0
104154,1,308,91.0,0,424.0,209.0
104154,1,309,91.0,0,424.0,209.0
104154,1,310,91.0,0,424.0,209.0
104154,1,311,91.0,0,424.0,209.0
104154,1,312,91.0,0,424.0,209.0
104154,1,313,91.0,0,424.0,209.0
104154,1,314,91.0,0,424.0,209.0
104154,1,315,91.0,0,424.0,209.0
104154,1,316,91.0,0,424.0,209.0
104154,1,317,91.0,0,424.0,209.0
104154,1,318,91.0,0,424.0,209.0
104154,1,319,91.0,0,424.0,209.0
104154,1,320,91.0,0,424.0,209.0
104154,1,321,91.0,0,424.0,209.0
104154,1,322,91.0,0,424.0,209.0
104154,1,323,91.0,0,424.0,209.0
104154,1,324,91.0,0,424.0,209.0
104154,1,325,91.0,0,424.0,209.0
104154,1,326,91.0,0,424.0,209.0
104154,1,327,91.0,0,424.0,209.0
104154,1,328,91.0,0,424.0,209.0
104154,1,329,91.0,0,424.0,209.0
104154,1,330,91.0,0,424.0,209.0
104154,1,331,91.0,0,424.0,209.0
104154,1,332,91.0,0,424.0,209.0
104154,1,333,91.0,0,424.0,209.0
104154,1,334,91.0,0,424.0,209.0
104154,1,335,91.0,0,424.0,209.0
104154,1,336,91.0,0,424.0,209.0
104154,1,337,91.0,0,424.0,209.0
104154,1,338,91.0,0,424.0,209.0
104154,1,339,91.0,0,424.0,209.0
104154,1,340,91.0,0,424.0,209.0
104154,1,341,91.0,0,424.0,209.0
104154,1,342,91.0,0,424.0,209.0
104154,1,343,91.0,0,424.0,209.0
104154,1,344,91.0,0,424.0,209.0
104154,1,345,91.0,0,424.0,209.0
104154,1,346,91.0,0,424.0,209.0
104154,1,347,91.0,0,424.0,209.0
104154,1,348,91.0,0,424.0,209.0
104154,1,349,91.0,0,424.0,209.0
104154,1,350,91.0,0,424.0,209.0
104154,1,351,91.0,0,424.0,209.0
104154,1,352,91.0,0,424.0,209.0
104154,1,353,91.0,0,424.0,209.0
104154,1,354,91.0,0,424.0,209.0
104154,1,355,91.0,0,424.0,209.0
104154,1,356,91.0,0,424.0,209.0
104154,1,357,91.0,0,424.0,209.0
104154,1,358,91.0,0,424.0,209.0
104154,1,359,91.0,0,424.0,209.0
104154,1,360,91.0,0,424.0,209.0
104154,1,361,91.0,0,424.0,209.0
104154,1,362,91.0,0,424.0,209.0
104154,1,363,91.0,0,424.0,209.0
104154,1,364,91.0,0,424.0,209.0
104154,1,365,91.0,0,424.0,209.0
104154,1,366,91.0,0,424.0,209.0
104154,1,367,91.0,0,424.0,209.0
104154,1,368,91.0,0,424.0,209.0
104154,1,369,91.0,0,424.0,209.0
104154,1,370,91.0,0,424.0,209.0
104154,1,371,91.0,0,424.0,209.0
104154,1,372,91.0,0,424.0,209.0
104154,1,373,91.0,0,424.0,209.0
104154,1,374,91.0,0,424.0,209.0
104154,1,375,91.0,0,424.0,209.0
104154,1,376,91.0,0,424.0,209.0
104154,1,377,91.0,0,424.0,209.0
104154,1,378,91.0,0,424.0,209.0
104154,1,379,91.0,0,424.0,209.0
104154,1,380,91.0,0,424.0,209.0
104154,1,381,91.0,0,424.0,209.0
104154,1,382,91.0,0,424.0,209.0
104154,1,383,91.0,0,424.0,209.0
104154,1,384,91.0,0,424.0,209.0
104154,1,385,91.0,0,424.0,209.0
104154,1,386,91.0,0,424.0,209.0
104154,1,387,91.0,0,424.0,209.0
104154,1,388,91.0,0,424.0,209.0
104154,1,389,91.0,0,424.0,209.0
104154,1,390,91.0,0,424.0,209.0
104154,1,391,91.0,0,424.0,209.0
104154,1,392,91.0,0,424.0,209.0
104154,1,393,91.0,0,424.0,209.0
104154,1,394,91.0,0,424.0,209.0
104154,1,395,91.0,0,424.0,209.0
104154,1,396,91.0,0,424.0,209.0
104154,1,397,91.0,0,424.0,209.0
104154,1,398,91.0,0,424.0,209.0
104154,1,399,91.0,0,424.0,209.0
104154,1,400,91.0,0,424.0,209.0
104154,1,401,91.0,0,424.0,209.0
104154,1,402,91.0,0,424.0,209.0
104154,1,403,91.0,0,424.0,209.0
104154,1,404,91.0,0,424.0,209.0
104154,1,405,91.0,0,424.0,209.0
104154,1,406,91.0,0,424.0,209.0
104154,1,407,91.0,0,424.0,209.0
104154,1,408,91.0,0,424.0,209.0
104154,1,409,91.0,0,424.0,209.0
104154,1,410,91.0,0,424.0,209.0
104154,1,411,91.0,0,424.0,209.0
104154,1,412,91.0,0,424.0,209.0
104154,1,413,91.0,0,424.0,209.0
104154,1,414,91.0,0,424.0,209.0
104154,1,415,91.0,0,424.0,209.0
104154,1,416,91.0,0,424.0,209.0
104154,1,417,91.0,0,424.0,209.0
104154,1,418,91.0,0,424.0,209.0
104154,1,419,91.0,0,424.0,209.0
104154,1,420,91.0,0,424.0,209.0
104154,1,421,91.0,0,424.0,209.0
104154,1,422,91.0,0,424.0,209.0
104154,1,423,91.0,0,424.0,209.0
104154,1,424,91.0,0,424.0,209.0
104154,1,425,91.0,0,424.0,209.0
104154,1,426,91.0,0,424.0,209.0
104154,1,427,91.0,0,424.0,209.0
104154,1,428,91.0,0,424.0,209.0
104154,1,429,91.0,0,424.0,209.0
104154,1,430,91.0,0,424.0,209.0
104154,1,431,91.0,0,424.0,209.0
104154,1,432,91.0,0,424.0,209.0
104154,1,433,91.0,0,424.0,209.0
104154,1,434,91.0,0,424.0,209.0
104154,1,435,91.0,0,424.0,209.0
104154,1,436,91.0,0,424.0,209.0
104154,1,437,91.0,0,424.0,209.0
104154,1,438,91.0,0,424.0,209.0
104154,1,439,91.0,0,424.0,209.0
104154,1,440,91.0,0,424.0,209.0
104154,1,441,91.0,0,424.0,209.0
104154,1,442,91.0,0,424.0,209.0
104154,1,443,91.0,0,424.0,209.0
104154,1,444,91.0,0,424.0,209.0
104154,1,445,91.0,0,424.0,209.0
104154,1,446,91.0,0,424.0,209.0
104154,1,447,91.0,0,424.0,209.0
104154,1,448,91.0,0,424.0,209.0
104154,1,449,91.0,0,424.0,209.0
104154,1,450,91.0,0,424.0,209.0
104154,1,451,91.0,0,424.0,209.0
104154,1,452,91.0,0,424.0,209.0
104154,1,453,91.0,0,424.0,209.0
104154,1,454,91.0,0,424.0,209.0
104154,1,455,91.0,0,424.0,209.0
104154,1,456,91.0,0,424.0,209.0
104154,1,457,91.0,0,424.0,209.0
104154,1,458,91.0,0,424.0,209.0
104154,1,459,91.0,0,424.0,209.0
104154,1,460,91.0,0,424.0,209.0
104154,1,461,91.0,0,424.0,209.0
104154,1,462,91.0,0,424.0,209.0
104154,1,463,91.0,0,424.0,209.0
104154,1,464,91.0,0,424.0,209.0
104154,1,465,91.0,0,424.0,209.0
104154,1,466,91.0,0,424.0,209.0
104154,1,467,91.0,0,424.0,209.0
104154,1,468,91.0,0,424.0,209.0
104154,1,469,91.0,0,424.0,209.0
104154,1,470,91.0,0,424.0,209.0
104154,1,471,91.0,0,424.0,209.0
104154,1,472,91.0,0,424.0,209.0
104154,1,473,91.0,0,424.0,209.0
104154,1,474,91.0,0,424.0,209.0
104154,1,475,91.0,0,424.0,209.0
104154,1,476,91.0,0,424.0,209.0
104154,1,477,91.0,0,424.0,209.0
104154,1,478,91.0,0,424.0,209.0
104154,1,479,91.0,0,424.0,209.0
104154,1,480,91.0,0,424.0,209.0
104154,1,481,91.0,0,424.0,209.0
104154,1,482,91.0,0,424.0,209.0
104154,1,483,91.0,0,424.0,209.0
104154,1,484,91.0,0,424.0,209.0
104154,1,485,91.0,0,424.0,209.0
104154,1,486,91.0,0,424.0,209.0
104154,1,487,91.0,0,424.0,209.0
104154,1,488,91.0,0,424.0,209.0
104154,1,489,91.0,0,424.0,209.0
104154,1,490,91.0,0,424.0,209.0
104154,1,491,91.0,0,424.0,209.0
104154,1,492,91.0,0,424.0,209.0
104154,1,493,91.0,0,424.0,209.0
104154,1,494,91.0,0,424.0,209.0
104154,1,495,91.0,0,424.0,209.0
104154,1,496,91.0,0,424.0,209.0
104154,1,497,91.0,0,424.0,209.0
104154,1,498,91.0,0,424.0,209.0
104154,1,499,91.0,0,424.0,209.0
104154,1,500,91.0,0,424.0,209.0
104154,1,501,91.0,0,424.0,209.0
104154,1,502,91.0,0,424.0,209.0
104154,1,503,91.0,0,424.0,209.0
104154,1,504,91.0,0,424.0,209.0
104154,1,505,91.0,0,424.0,209.0
104154,1,506,91.0,0,424.0,209.0
104154,1,507,91.0,0,424.0,209.0
104154,1,508,91.0,0,424.0,209.0
104154,1,509,91.0,0,424.0,209.0
104154,1,510,91.0,0,424.0,209.0
104154,1,511,91.0,0,424.0,209.0
104154,1,512,91.0,0,424.0,209.0
104154,1,513,91.0,0,424.0,209.0
104154,1,514,91.0,0,424.0,209.0
104154,1,515,91.0,0,424.0,209.0
104154,1,516,91.0,0,424.0,209.0
104154,1,517,91.0,0,424.0,209.0
104154,1,518,91.0,0,424.0,209.0
104154,1,519,91.0,0,424.0,209.0
104154,1,520,91.0,0,424.0,209.0
104154,1,521,91.0,0,424.0,209.0
104154,1,522,91.0,0,424.0,209.0
104154,1,523,91.0,0,424.0,209.0
104154,1,524,91.0,0,424.0,209.0
104154,1,525,91.0,0,424.0,209.0
104154,1,526,91.0,0,424.0,209.0
104154,1,527,91.0,0,424.0,209.0
104154,1,528,91.0,0,424.0,209.0
104154,1,529,91.0,0,424.0,209.0
104154,1,530,91.0,0,424.0,209.0
104154,1,531,91.0,0,424.0,209.0
104154,1,532,91.0,0,424.0,209.0
104154,1,533,91.0,0,424.0,209.0
104154,1,534,91.0,0,424.0,209.0
104154,1,535,91.0,0,424.0,209.0
104154,1,536,91.0,0,424.0,209.0
104154,1,537,91.0,0,424.0,209.0
104154,1,538,91.0,0,424.0,209.0
104154,1,539,91.0,0,424.0,209.0
104154,1,540,91.0,0,424.0,209.0
104154,1,541,91.0,0,424.0,209.0
104154,1,542,91.0,0,424.0,209.0
104154,1,543,91.0,0,424.0,209.0
104154,1,544,91.0,0,424.0,209.0
104154,1,545,91.0,0,424.0,209.0
104154,1,546,91.0,0,424.0,209.0
104154,1,547,91.0,0,424.0,209.0
104154,1,548,91.0,0,424.0,209.0
104154,1,549,91.0,0,424.0,209.0
104154,1,550,91.0,0,424.0,209.0
104154,1,551,91.0,0,424.0,209.0
104154,1,552,91.0,0,424.0,209.0
104154,1,553,91.0,0,424.0,209.0
104154,1,554,91.0,0,424.0,209.0
104154,1,555,91.0,0,424.0,209.0
104154,1,556,91.0,0,424.0,209.0
104154,1,557,91.0,0,424.0,209.0
104154,1,558,91.0,0,424.0,209.0
104154,1,559,91.0,0,424.0,209.0
104154,1,560,91.0,0,424.0,209.0
104154,1,561,91.0,0,424.0,209.0
104154,1,562,91.0,0,424.0,209.0
104154,1,563,91.0,0,424.0,209.0
104154,1,564,91.0,0,424.0,209.0
104154,1,565,91.0,0,424.0,209.0
104154,1,566,91.0,0,424.0,209.0
104154,1,567,91.0,0,424.0,209.0
104154,1,568,91.0,0,424.0,209.0
104154,1,569,91.0,0,424.0,209.0
104154,1,570,91.0,0,424.0,209.0
104154,1,571,91.0,0,424.0,209.0
104154,1,572,91.0,0,424.0,209.0
104154,1,573,91.0,0,424.0,209.0
104154,1,574,91.0,0,424.0,209.0
104154,1,575,91.0,0,424.0,209.0
104154,1,576,91.0,0,424.0,209.0
104154,1,577,91.0,0,424.0,209.0
104154,1,578,91.0,0,424.0,209.0
104154,1,579,91.0,0,424.0,209.0
104154,1,580,91.0,0,424.0,209.0
104154,1,581,91.0,0,424.0,209.0
104154,1,582,91.0,0,424.0,209.0
104154,1,583,91.0,0,424.0,209.0
104154,1,584,91.0,0,424.0,209.0
104154,1,585,91.0,0,424.0,209.0
104154,1,586,91.0,0,424.0,209.0
104154,1,587,91.0,0,424.0,209.0
104154,1,588,91.0,0,424.0,209.0
104154,1,589,91.0,0,424.0,209.0
104154,1,590,91.0,0,424.0,209.0
104154,1,591,91.0,0,424.0,209.0
104154,1,592,91.0,0,424.0,209.0
104154,1,593,91.0,0,424.0,209.0
104154,1,594,91.0,0,424.0,209.0
104154,1,595,91.0,0,424.0,209.0
104154,1,596,91.0,0,424.0,209.0
104154,1,597,91.0,0,424.0,209.0
104154,1,598,91.0,0,424.0,209.0
104154,1,599,91.0,0,424.0,209.0
104154,1,600,91.0,0,424.0,209.0
104154,1,601,91.0,0,424.0,209.0
104154,1,602,91.0,0,424.0,209.0
104154,1,603,91.0,0,424.0,209.0
104154,1,604,91.0,0,424.0,209.0
104154,1,605,91.0,0,424.0,209.0
104154,1,606,91.0,0,424.0,209.0
104154,1,607,91.0,0,424.0,209.0
104154,1,608,91.0,0,424.0,209.0
104154,1,609,91.0,0,424.0,209.0
104154,1,610,91.0,0,424.0,209.0
104154,1,611,91.0,0,424.0,209.0
104154,1,612,91.0,0,424.0,209.0
104154,1,613,91.0,0,424.0,209.0
104154,1,614,91.0,0,424.0,209.0
104154,1,615,91.0,0,424.0,209.0
104154,1,616,91.0,0,424.0,209.0
104154,1,617,91.0,0,424.0,209.0
104154,1,618,91.0,0,424.0,209.0
104154,1,619,91.0,0,424.0,209.0
104154,1,620,91.0,0,424.0,209.0
104154,1,621,91.0,0,424.0,209.0
104154,1,622,91.0,0,424.0,209.0
104154,1,623,91.0,0,424.0,209.0
104154,1,624,91.0,0,424.0,209.0
104154,1,625,91.0,0,424.0,209.0
104154,1,626,91.0,0,401.0,209.0
104154,1,627,91.0,0,401.0,209.0
104154,1,628,91.0,0,401.0,209.0
104154,1,629,91.0,0,401.0,209.0
104154,1,630,91.0,0,401.0,209.0
104154,1,631,91.0,0,401.0,209.0
104154,1,632,91.0,0,401.0,209.0
104154,1,633,91.0,0,401.0,209.0
104154,1,634,91.0,0,401.0,209.0
104154,1,635,91.0,0,401.0,209.0
104154,1,636,91.0,0,401.0,209.0
104154,1,637,91.0,0,401.0,209.0
104154,1,638,91.0,0,401.0,209.0
104154,1,639,91.0,0,401.0,209.0
104154,1,640,91.0,0,401.0,209.0
104154,1,641,91.0,0,401.0,209.0
104154,1,642,91.0,0,401.0,209.0
104154,1,643,91.0,0,401.0,209.0
104154,1,644,91.0,0,401.0,209.0
